SSN,Name,BirthDate,EmployedDate,Salary
177741,Wan,1995-06-28,2013-08-22,46316
174049,Aina,1994-11-08,2008-03-21,31649
153526,Arissa,1998-01-09,2007-05-06,34299
111404,Irfan,1993-02-12,2017-02-22,49450
111134,Hadi,1990-06-05,2018-07-04,35965
106888,Ammar,1987-05-09,2013-04-14,58716
115423,Syazwan,1984-04-26,2018-05-02,50719
132524,Amira,1981-02-10,2002-12-26,47424
169903,Amsyar,1995-03-14,2002-04-23,30337
143417,Ismail,1985-09-13,2006-08-09,50691
169849,Fikri,1985-04-11,2002-02-10,60137
184677,Izzah,1994-04-05,2010-06-24,50712
129646,Amin,1994-03-22,2009-02-05,50984
151400,Zulkifli,1994-06-08,2014-12-23,59473
194971,Naim,1991-11-04,2001-12-15,59765
184609,Zainab,1995-09-09,2013-07-26,31874
146212,Aiman,1983-02-17,2014-06-08,42963
183283,Haziq,1998-11-13,2021-04-01,50906
104804,Jane,1980-03-02,2009-08-17,33900
182687,Adeeb,2000-10-18,2012-06-16,41492
120932,Syed,1982-07-07,2003-05-17,33799
136654,Azura,1995-08-03,2012-03-25,56287
173370,Aziz,1984-05-26,2022-11-22,61055
115265,Jane,1998-04-12,2005-08-01,34958
174138,Alya,1995-11-03,2008-01-25,33270
109368,Ahmad,1989-09-02,2004-10-03,36346
114954,Fauzi,1988-09-18,2022-07-10,31231
126010,Akmal,1984-02-10,2003-03-16,61904
110779,Kamil,1999-05-23,2009-09-20,39010
174348,Emma,1982-06-01,2011-03-03,49864
187074,Marissa,2000-09-27,2004-03-01,48777
156891,Nureen,1983-07-26,2014-06-04,54820
183440,Aisyah,1985-04-19,2021-06-02,31992
183151,Ikhwan,1998-07-16,2020-11-15,53613
134875,Aqilah,1981-07-13,2005-02-13,34478
138832,Aiman,1992-02-18,2011-12-09,40399
161579,Fikri,1996-06-12,2019-06-13,31805
161282,Adeeb,1991-09-23,2015-12-04,54518
145455,Soraya,1999-12-16,2000-02-24,56763
192571,Hafiz,1983-09-24,2021-08-15,54243
128519,Ilham,1995-09-12,2017-11-03,36180
164047,Nurin,1984-05-10,2006-04-02,34290
165616,Hakimi,1997-03-26,2015-02-20,42800
108613,Danial,1988-03-21,2012-03-15,57768
104818,Aina,1980-04-11,2015-02-28,41665
134129,Rahim,1988-07-20,2013-07-03,47363
103371,Wan,1997-11-28,2002-04-02,32132
110754,Daniel,1997-07-14,2005-10-03,44824
189157,Razak,1994-08-05,2009-09-26,52897
163836,Michael,1990-07-24,2016-09-25,62638
178491,Ammar,1998-10-05,2010-11-03,60093
163151,Aiman,2000-05-20,2000-03-24,36455
104320,Amin,1988-07-12,2017-12-24,40815
145142,Alyssa,1994-10-15,2000-12-06,35261
133907,Auni,1998-11-17,2013-12-15,41978
143922,Harith,1996-12-04,2010-06-23,32538
188762,Emma,1984-02-26,2003-12-07,50881
156347,Suraya,1992-08-04,2012-04-21,35188
154171,Nurul,1987-11-05,2013-08-18,58967
142193,Diana,1982-01-04,2009-07-23,42146
125919,Ismadi,2000-02-23,2000-08-05,55254
123112,Amin,1989-06-21,2020-02-16,40861
159646,Hakim,1982-08-19,2000-10-24,35718
133755,Zainab,1997-05-16,2008-01-01,41310
162487,Akmal,1994-07-28,2017-04-01,41996
122907,Fikri,1987-10-21,2017-06-12,31787
157616,Aisha,1992-04-04,2016-06-01,46061
186159,Nazri,1997-10-20,2011-04-03,55412
144903,Rahim,1980-10-14,2022-06-26,36355
101410,Qistina,1983-01-08,2000-08-24,42916
169056,Aqil,1990-10-18,2000-02-07,34556
123872,Lina,1996-01-15,2022-05-17,33212
118430,Amsyar,1988-01-02,2014-10-16,51358
146601,Michael,1985-05-04,2012-07-16,47389
103494,Hakim,1983-11-09,2010-10-11,40071
112730,Rizal,1990-12-18,2002-03-15,44439
124973,Ammar,1981-07-05,2019-01-03,30779
160386,Wafi,1994-02-22,2003-12-21,51925
146899,Zulaikha,2000-08-17,2000-01-03,37359
125984,Marissa,1981-06-26,2009-05-08,35536
117719,Rifqi,1982-06-25,2012-05-14,37681
136684,Aqilah,1981-11-19,2003-01-08,32439
146204,Akmal,1996-09-08,2011-07-08,36505
106814,Aida,1985-09-02,2021-04-05,54599
114164,Siti,1992-02-21,2005-01-21,31268
178535,Aida,1984-04-10,2005-11-25,41216
196303,Aida,1983-08-02,2020-03-12,47789
199056,Syahirah,1995-03-02,2017-12-10,43280
176496,Emma,1982-09-08,2009-04-21,30591
192986,Amira,1994-03-27,2015-01-14,51180
166307,Matthew,1981-06-02,2009-03-09,47346
147459,Haikal,1985-11-05,2000-02-06,34695
170494,Nadia,1985-11-10,2013-06-16,55933
160891,Hakimi,1983-03-17,2007-11-06,56690
181379,Rahim,1980-09-12,2019-12-27,61713
177918,Amin,1996-04-18,2010-08-07,44952
113422,Ashraf,1998-02-14,2013-08-24,56273
129916,Aqil,1991-12-27,2009-09-15,47920
193738,Zara,1991-09-26,2004-10-01,54018
104530,Nurul,1993-09-11,2022-06-13,39080
142444,Hamid,1987-12-10,2022-12-27,60495
171285,Harith,1984-08-01,2016-11-26,36360
152999,Ismail,1994-09-13,2012-01-14,37697
139414,Nurin,1982-06-18,2010-10-02,45438
138592,Afiq,1982-02-15,2012-05-24,39168
113116,Danial,1995-04-15,2012-05-02,40932
188991,Izzah,1990-10-24,2021-03-27,37662
125744,Rizal,1982-08-16,2008-09-08,38393
148980,Aiman,1999-04-14,2019-09-21,55606
135572,Farah,1995-03-14,2004-06-21,38433
107097,Ilham,1987-05-16,2016-01-01,53704
172075,Ammar,1983-11-02,2003-09-23,57100
163296,Christopher,1983-01-21,2004-08-03,51307
134805,Izzat,1998-12-20,2021-09-10,39558
144486,Aishah,1998-03-12,2019-09-02,40535
141154,Alya,1992-03-21,2008-11-09,59539
199501,Aziz,1995-06-02,2010-03-25,32823
189200,Soraya,1999-12-22,2018-11-01,41515
110844,Jane,1981-01-07,2010-10-27,49055
198213,Nurul,1986-06-05,2021-07-08,44210
169214,Aziz,1983-04-22,2018-06-12,38479
172597,Amir,1992-03-16,2001-02-28,53163
189091,Zaim,2000-06-17,2019-03-17,53155
196112,Naim,1998-04-15,2013-01-24,33289
100954,Aida,1999-01-21,2004-08-28,50177
130092,Aqil,2000-11-14,2015-04-12,30062
157083,Fikri,1992-05-14,2019-12-01,39877
128918,Nadira,1984-02-05,2003-05-26,59112
169411,Siti,1997-07-11,2017-11-02,46037
149083,Rifqi,1996-04-17,2013-11-11,52048
125994,Hayati,1991-08-12,2019-03-14,36955
151159,Akmal,1984-10-05,2005-09-27,54383
156031,Syazwan,1992-09-10,2009-09-14,52379
178811,Daniel,2000-10-24,2003-12-02,30155
107781,Afiq,1997-11-15,2007-12-02,33978
134425,Nazri,1982-12-21,2012-11-20,60261
135777,Rizal,1996-05-28,2016-08-18,44353
186579,Izzat,1998-03-04,2020-10-17,48599
100778,Syed,1981-04-02,2005-08-22,48132
145915,Salmi,2000-10-20,2003-11-06,36684
180095,Olivia,1999-01-16,2017-08-12,39745
111268,Afiq,1990-05-02,2020-02-20,44198
112399,Zainab,1992-07-07,2019-06-03,39605
163798,Farah,1991-12-24,2006-10-11,55651
101807,Aziz,1984-05-19,2019-02-15,58946
125526,Amir,1993-10-25,2020-12-11,50761
127475,Zainab,1993-05-24,2014-12-12,35447
161380,Aiman,1990-02-13,2016-01-08,61465
177146,Nazri,1995-08-12,2022-04-21,30590
183296,Syed,1992-10-09,2005-11-03,34376
170481,Alya,2000-09-07,2002-10-26,58427
185880,Luqman,1985-05-26,2017-02-10,58968
186536,Lina,1996-05-14,2022-08-06,42141
155944,Akmal,1990-04-23,2019-12-17,52730
128786,Zara,1994-06-06,2018-05-13,61146
172283,Aina,1983-05-25,2015-10-08,42230
121628,Fikri,1980-07-12,2002-03-09,38420
107383,Kamil,1993-02-09,2019-10-04,32942
166984,Hamid,1991-11-28,2013-01-24,60265
127570,Ikhwan,1982-12-13,2014-09-19,45017
111980,Zara,1982-03-03,2000-07-13,42453
166366,Zaim,1998-12-02,2003-12-12,60035
104153,Syahirah,1996-08-16,2021-07-03,58190
159050,Ezra,1989-12-27,2018-08-28,58171
196068,Nashit,1997-03-19,2004-05-28,57885
156587,Izzati,1986-04-10,2003-06-17,35962
142464,Zara,1982-11-03,2010-04-04,46944
139775,Fatimah,1995-09-03,2011-03-09,43944
178523,Emily,1984-06-06,2014-04-01,36546
126621,Elina,1997-06-01,2020-05-28,62450
191890,Fikri,1985-07-19,2009-07-19,36465
172652,Olivia,1980-04-23,2012-07-23,30718
140109,Aiman,1982-11-08,2015-01-09,50868
125301,Arif,1989-06-17,2007-12-24,55798
173158,Nurin,1990-11-13,2000-01-02,40484
133921,Hafiz,1980-05-01,2016-06-05,39386
176175,Nurul,1994-05-17,2001-08-27,31918
136371,Eryna,1982-07-19,2014-03-21,55539
147010,Rahman,1981-08-15,2021-03-03,34765
168455,Aqil,1994-05-23,2016-10-23,41484
113334,Sofea,1986-12-03,2013-05-03,40801
163660,Haziq,1990-05-21,2017-12-09,51660
160328,Amir,1999-10-07,2013-12-20,41332
104109,Nurul,1984-10-01,2019-09-25,43356
131453,Azura,1999-08-25,2003-09-22,36849
135963,Haikal,1980-06-05,2003-03-09,30473
105589,Syazwan,2000-04-25,2015-05-03,59953
172899,Lutfi,1984-06-08,2009-09-11,54067
160639,Matthew,1990-07-17,2015-04-05,56780
123560,Nashit,1998-05-02,2006-01-20,54506
153355,Amira,1992-08-24,2009-03-09,45772
189605,Nureen,1990-03-28,2009-06-05,42995
133536,Fatimah,1985-10-10,2001-06-05,42136
133512,Ahmad,1980-11-17,2021-05-02,46222
196446,Nurul,1997-07-27,2001-03-11,50400
156847,Matthew,1992-09-12,2007-09-24,59519
153373,Salmi,1985-01-18,2010-11-17,32512
158807,Aqil,1999-09-16,2018-08-26,36113
134236,Ammar,1984-10-03,2016-12-05,47047
140098,Alyssa,1996-07-11,2000-03-08,47169
160398,Marissa,1982-04-12,2000-03-06,43458
171975,Nurin,1994-11-07,2019-04-21,41063
157755,Aqil,1991-08-03,2016-11-13,59912
181535,Haikal,1990-01-19,2010-06-12,36184
153451,Rizal,1993-06-14,2022-01-20,54221
183121,Hamid,1988-10-03,2014-09-15,42839
189757,Aminuddin,1982-11-25,2002-02-17,62184
145103,Diana,1981-09-14,2003-01-16,34502
152417,Rizal,1987-12-04,2018-04-03,46858
159999,Nadira,1991-04-07,2000-10-10,33055
138274,Nazri,1982-12-12,2015-04-14,53445
101590,Marissa,1983-05-18,2008-01-05,61529
153703,Christopher,1989-08-01,2017-09-03,37919
160720,Rahman,1984-07-08,2003-09-09,53969
158792,Anis,1998-03-24,2012-06-17,34877
159484,Farah,1986-06-17,2020-10-26,38099
145676,Hadi,1992-08-05,2022-09-02,31310
116456,Fikri,1984-01-09,2009-09-11,34045
157103,Aina,1989-09-11,2006-01-22,54944
100699,Michael,1981-12-14,2010-09-07,53365
172102,Aiman,1987-06-07,2018-09-13,51453
135658,Marissa,1982-09-27,2020-03-24,38231
152927,Amsyar,1997-01-20,2020-11-20,31443
151514,Nur,1982-02-15,2016-12-14,31190
180923,Zulaikhah,1984-07-11,2013-06-13,57355
132079,Rifqi,1989-12-04,2008-04-24,32828
198263,Hafiz,1992-07-24,2020-02-18,58317
191099,Liyana,1982-03-17,2010-01-04,31210
113179,Nashit,1998-05-13,2016-01-18,39898
131694,Michael,1989-05-25,2020-08-25,36672
185967,Izzah,1984-04-22,2009-10-06,48085
143255,Afif,1997-05-16,2013-07-14,50565
105116,Hayati,1984-04-25,2021-07-19,40611
135090,Ammar,1982-01-18,2000-08-02,55279
109699,Izzati,1983-05-24,2013-11-07,57469
105383,Zulaikha,1984-02-14,2013-07-18,36055
163938,Siti,1986-03-28,2007-03-12,41966
129144,Wan,1983-09-10,2006-03-23,34380
119064,Jane,1999-02-14,2005-05-15,47092
106916,Sofia,1989-10-02,2012-05-09,54943
177164,Aisy,1996-09-27,2004-04-23,62493
177072,Suraya,1989-05-09,2021-03-05,41147
135923,Emma,1987-02-02,2021-12-05,55942
133878,Emily,1980-04-08,2016-10-15,35641
107993,Aisyah,1991-03-17,2022-07-09,48074
199698,Syafiq,1993-05-18,2006-02-20,36219
159850,Zulaikhah,1985-04-15,2016-05-17,32016
154533,Fatimah,2000-08-22,2000-08-21,38450
112065,Hakimi,1982-08-19,2001-05-05,35642
147673,Soraya,1987-11-19,2011-05-22,48500
101737,Adnan,1980-04-16,2019-04-23,53688
108064,Salmi,1990-01-24,2007-05-15,61550
186667,Arissa,1999-06-22,2015-04-28,39736
129766,Amin,1992-06-27,2017-12-16,61684
102529,Diana,1994-03-25,2015-12-18,40572
131083,Irfan,1982-09-22,2020-03-23,60329
147350,Adeeb,1988-02-28,2011-02-01,36881
111217,Ilham,1982-08-22,2021-10-01,47997
183666,Emma,1995-05-03,2002-07-13,47330
183838,Jane,1995-05-07,2007-12-08,45061
163140,Kamil,1998-02-08,2012-04-24,60291
175110,Arissa,1992-05-12,2021-10-25,44110
165690,Azfar,1980-03-06,2021-05-23,62214
172607,Izzati,1984-09-14,2008-07-25,38428
128423,Izzah,1987-02-01,2016-10-27,56967
101613,Wan,1988-06-14,2002-02-27,30833
137648,Aminuddin,1994-06-09,2008-03-19,56649
189028,Christopher,1989-12-17,2008-08-14,59042
155730,Luqman,1993-12-24,2006-04-20,46753
172963,Jane,1988-02-04,2002-06-15,38751
126166,Maisarah,2000-12-08,2003-10-12,30059
196607,Razak,1981-09-12,2000-05-28,60646
190372,Luqman,1987-01-25,2012-03-11,34536
143764,Nur,1990-03-16,2006-09-07,42652
111402,Zulaikha,1988-08-20,2019-10-18,42055
174778,Michael,2000-12-19,2021-08-10,34241
130539,Nadia,2000-08-22,2006-10-21,40885
189800,Anis,1980-11-26,2000-06-04,48788
144266,Nurul,1998-04-20,2011-08-18,57689
184795,Afif,1998-06-16,2010-07-14,44322
176935,Ilham,1994-05-24,2013-10-28,39819
123609,Suraya,1989-10-25,2014-12-22,58437
114925,Harith,1980-02-16,2011-07-02,50494
181426,Khadijah,1990-11-20,2022-07-14,56581
105225,Emma,1992-01-15,2001-08-08,30450
185937,Salmi,1981-05-10,2005-07-25,33546
187655,Izzat,2000-10-24,2007-05-02,32514
192431,Soraya,1991-11-12,2022-08-12,56841
148444,Izzah,1994-04-19,2020-09-15,35737
161123,Ikhwan,1984-12-25,2012-04-15,48163
188747,Alya,1992-09-02,2020-03-18,33074
172712,Aqil,1991-01-14,2014-01-18,54655
154232,Qistina,1996-06-07,2002-05-23,30956
195207,Aisha,1990-09-06,2000-01-11,40673
149966,Zulaikha,1986-07-16,2002-08-23,61483
139185,Fatin,1990-10-01,2006-08-19,44824
142889,Izzat,1982-12-12,2004-02-09,35663
127419,Ashraf,1984-08-04,2018-07-24,36096
118971,Eryna,1983-12-28,2005-01-17,58038
116191,Auni,1990-02-24,2019-01-12,58994
117619,Liyana,2000-05-05,2009-10-25,30396
118787,Nurul,1985-01-25,2002-03-28,57535
158654,Azura,1995-04-10,2020-06-11,53988
133028,Hakim,1984-12-23,2001-06-13,31102
108436,Arissa,1990-11-13,2010-05-28,57425
129326,Zulaikha,1998-08-22,2007-05-20,43672
146958,Elina,1989-02-04,2006-10-08,42884
173635,Nor,1986-02-22,2001-09-08,32512
161279,Syukri,1987-04-06,2015-11-13,33849
123195,Fauzi,1989-07-13,2006-07-12,58232
139342,Amsyar,2000-11-09,2004-04-07,37526
125417,Fadhilah,1990-01-23,2005-09-04,34972
137546,Azura,1980-10-10,2015-03-10,34192
198206,Aida,1987-11-03,2015-02-24,54611
159826,Qistina,2000-07-04,2002-06-15,52074
158340,Eryna,1996-03-18,2004-12-06,30475
127505,Fikri,1995-06-24,2017-03-18,46536
149346,Aisyah,1987-03-23,2010-01-23,39121
159789,Afiq,1991-06-03,2003-02-17,54265
121446,Ikhwan,1998-02-02,2003-06-02,46684
147319,Alya,2000-07-20,2011-04-03,58127
156241,Nurul,1995-12-05,2020-09-14,44835
126339,Amin,1998-11-26,2021-09-01,53811
197621,Elina,1981-09-23,2004-05-25,33299
184590,Ilham,1999-07-02,2011-11-22,51924
148046,Lutfi,1980-09-08,2005-05-15,45319
181917,Michael,2000-09-20,2015-10-17,45730
198233,Alyssa,1983-01-27,2009-10-16,31690
182887,Syazwan,1988-06-14,2007-03-26,56047
113249,Nur,1992-03-13,2022-03-19,45223
103299,Sofia,1987-12-16,2011-09-14,45534
182997,Farah,1981-11-09,2016-09-13,48584
141580,Aisy,1988-02-18,2020-07-01,37659
191047,Rizal,1991-08-10,2011-07-22,61789
118088,Michael,1985-08-09,2010-04-25,37252
155485,Afif,1997-07-01,2016-09-08,40302
192480,Hakimi,1987-03-04,2017-02-05,41076
165010,Fatimah,1991-11-04,2013-06-23,44539
152950,Nurul,1986-12-02,2019-02-23,48521
139720,Haziq,1986-04-25,2020-10-24,43105
168618,Aqil,1991-12-11,2000-02-11,60367
187783,Aisy,1998-01-07,2018-02-05,62533
134540,Marissa,1996-10-23,2004-12-28,62357
105153,John,1997-07-22,2008-07-20,62116
122311,Kamil,1982-06-13,2003-04-10,31584
100992,Zara,1997-04-25,2008-02-14,47381
137839,Nazri,1998-06-20,2000-11-13,51187
160946,Hasif,1986-12-16,2019-09-14,32862
103693,Fikri,1995-11-17,2022-11-21,52071
188439,Elina,1988-05-01,2009-12-22,45606
134766,Auni,1982-07-15,2011-08-25,56373
160225,Olivia,1994-12-14,2018-02-10,39708
193008,Danial,1990-08-08,2011-08-21,30236
139629,Harith,1992-03-09,2009-02-27,48356
148937,Matthew,1998-04-12,2005-01-06,62062
158783,Aina,1984-01-13,2010-04-08,41278
145775,Firdaus,1987-11-28,2009-02-24,35092
153508,Rayyan,1999-11-13,2017-07-07,31199
135229,Aqilah,1995-07-18,2003-10-03,31815
112725,Matthew,1982-04-13,2022-05-20,38357
193000,Siti,1988-03-14,2014-04-28,47954
175088,Zulkifli,1999-04-11,2011-05-13,30917
101684,Adeeb,1993-04-24,2018-07-15,41645
157533,Kamil,1986-10-05,2006-09-24,54319
104209,Nazri,1994-06-18,2014-02-09,48065
155746,Rahim,1980-12-02,2008-12-16,62767
139530,Aisyah,1986-04-26,2017-04-20,30016
149574,Eryna,1993-06-16,2000-03-15,30384
153237,Lutfi,1982-03-09,2021-06-19,40905
130358,Soraya,1987-04-13,2017-07-13,57242
162389,Imran,1993-05-11,2022-02-02,36929
100053,Nurul,1998-08-08,2016-07-01,55407
162974,Auni,1994-06-25,2000-05-12,33227
130958,Aisy,1992-10-20,2016-11-28,62134
145522,Imran,1985-06-16,2020-04-14,31296
183681,Sophia,1999-03-09,2018-09-12,45646
101880,Syafiq,1991-03-16,2005-02-19,44715
116854,Aisha,1995-10-26,2016-01-03,56021
140397,Naim,2000-06-28,2015-11-26,36300
144227,Arifin,1991-03-25,2020-05-28,46888
113528,Nurin,1992-12-08,2005-08-22,30771
166764,Afiq,1991-02-11,2016-02-26,48145
177112,Nurin,2000-08-11,2015-01-08,54444
194284,Zara,1996-04-03,2015-10-09,47892
123709,Haikal,1995-12-01,2011-08-02,30227
153265,Afiq,1989-05-16,2018-01-24,53006
106549,Rahman,1991-08-21,2007-09-14,46714
161410,Hakim,1998-06-18,2007-10-28,34006
114926,Hafiz,1981-11-24,2003-02-14,47651
164643,Ammar,1983-06-11,2019-02-18,54149
149836,Arif,1981-06-20,2003-03-21,49638
117352,Rayyan,1997-06-27,2011-11-18,59148
139242,Hakimi,1998-12-21,2021-07-08,39713
113438,Amin,1982-11-24,2008-03-22,37612
183359,Izzati,1988-02-13,2015-03-18,51596
102973,Marissa,1983-01-12,2011-02-08,44804
107889,Zulaikha,2000-04-23,2001-01-21,38262
199739,Amsyar,1980-09-21,2016-12-02,51134
180737,Adnan,1983-10-21,2021-12-25,49805
197802,Salmi,1994-11-27,2020-09-21,40073
194429,Izzati,2000-08-24,2019-12-01,55287
131158,Azura,1998-01-17,2005-08-13,37797
147126,Syukri,1990-04-08,2016-06-15,60672
130785,Fikri,1982-10-19,2007-09-25,55382
129307,Haziq,1990-06-11,2022-06-11,41798
101298,Nurul,1982-05-07,2003-10-22,32782
158819,Razak,1983-11-10,2005-10-03,49746
138673,Fikri,1993-11-01,2007-10-16,60365
109372,Michael,1999-11-24,2007-07-22,53259
117541,Aminuddin,1989-05-24,2004-05-20,37838
172212,Matthew,1993-01-15,2011-03-20,54295
197376,Aina,1981-04-26,2004-09-01,52662
109770,Nurul,1993-02-03,2007-03-27,60554
168795,Azura,1996-11-28,2003-12-18,32321
180661,Syazwan,1995-09-18,2010-06-23,33129
137265,Zaim,1982-05-26,2019-12-24,42334
113277,Fikri,1980-11-03,2012-02-06,43222
196355,Rizal,1989-12-08,2018-01-08,42767
177170,Zulaikhah,2000-09-21,2013-12-20,30121
118628,Akmal,1996-03-07,2011-09-12,30447
195985,Nurul,1999-06-16,2017-03-07,40933
145226,Suraya,1999-03-18,2002-05-14,44636
102003,Aina,1985-04-16,2007-01-28,48668
133118,Khadijah,1986-02-03,2019-04-14,36573
151647,Afiq,1983-10-01,2012-08-17,34359
147871,Fatimah,1982-07-26,2016-02-06,39613
140653,Aiman,1993-06-05,2015-04-12,47063
163577,Izzah,1980-05-14,2015-01-19,44845
109465,Zulaikhah,1997-10-19,2020-02-17,50961
183905,Hakimi,1991-01-16,2005-02-03,44789
182992,Syahirah,1988-02-12,2001-11-19,35759
129213,Marissa,1989-06-04,2018-05-27,47786
103192,Nurul,1991-10-19,2017-12-03,32467
106987,Fikri,1992-03-06,2003-12-11,53716
129350,Nur,1987-04-25,2006-02-28,62578
147472,Anis,1991-03-06,2009-10-05,32260
191515,Azura,1988-02-26,2014-06-02,40492
127747,Emily,1983-10-27,2015-05-19,38650
153519,Fauzi,1987-04-28,2017-03-07,61697
140299,Elina,1986-04-14,2011-08-03,37026
197525,Irfan,1993-06-02,2008-08-21,49974
110574,Diana,1998-09-07,2001-04-21,34783
176725,Aiman,1989-12-04,2007-12-16,42528
167577,Zainab,2000-06-25,2018-01-12,35750
199148,Afiq,1995-04-16,2005-08-12,62725
179491,Hamid,1995-07-03,2007-03-03,50563
119629,Aisyah,1988-09-10,2007-03-07,37451
171675,Syed,1993-07-22,2001-06-14,48346
189976,Ismail,1986-09-13,2014-06-07,45381
196312,Hakim,1990-02-06,2008-07-04,32454
167407,Hakim,1983-05-14,2006-06-03,31198
189045,Aishah,1994-01-05,2011-04-01,34968
132753,Nurul,1982-07-02,2013-08-09,53832
115434,Izzah,1985-03-11,2011-06-11,58902
176196,Hamid,1983-03-13,2018-03-20,60868
184511,Arissa,1987-04-10,2004-04-17,36478
161879,Aqil,1981-07-26,2014-02-19,33428
177931,Aida,1988-03-23,2008-09-06,62262
119181,Kamil,1989-04-21,2009-05-06,35999
141944,Harith,1995-02-14,2018-05-23,36236
152914,Zara,2000-02-07,2004-06-25,43268
143072,Zainal,1991-12-13,2002-03-14,62002
137427,Naim,1988-06-10,2010-01-27,41195
181385,Rahim,1999-11-09,2017-01-14,33005
181198,Qistina,1986-11-19,2017-09-10,31232
174241,Nurin,1993-02-28,2012-06-07,41987
123479,Sofea,1980-03-07,2005-12-15,39645
131287,Sofia,1989-07-24,2014-05-08,56673
133044,Firdaus,1986-02-03,2017-08-22,47709
179612,Nadira,1986-06-17,2009-12-07,55912
165540,Ashraf,1994-11-04,2006-02-01,36496
118501,Emma,1981-03-24,2013-02-06,33742
192707,Razak,1997-11-21,2005-11-02,45445
177739,Amir,1980-10-16,2015-12-10,32353
108510,Nur,1987-08-17,2005-12-16,43732
112804,Akmal,1990-04-10,2009-03-20,56525
142115,Aisy,1995-05-23,2009-01-23,41052
159019,Nurul,1990-12-11,2010-01-12,61096
107208,Syafiq,1994-04-09,2016-10-04,55726
199387,Izzat,1980-04-07,2009-03-01,41525
162695,Siti,1995-08-26,2003-07-06,32918
113008,Syed,1989-03-27,2000-08-20,51877
133329,Zainab,1992-11-26,2012-06-04,47999
156017,Lina,1992-12-11,2001-07-08,42146
176726,Hakimi,1998-05-03,2015-08-25,37013
116154,Aishah,1996-09-04,2008-06-02,40173
125781,Nashit,2000-06-15,2019-10-11,38136
180552,Syafiq,1981-10-25,2012-06-22,46457
151960,Dayana,1982-03-17,2022-01-25,39086
118394,Maisarah,1988-02-15,2008-11-24,60411
139156,Adeeb,1982-05-02,2000-01-17,50461
154202,Razak,1990-05-26,2021-04-13,39238
185666,Nurul,1996-05-02,2000-06-10,59595
103928,Ismail,1988-05-14,2000-04-22,50724
159391,Syed,1990-01-05,2010-11-23,56921
151009,Nazri,1985-02-13,2013-09-28,31445
107567,Aqil,1980-06-10,2000-03-07,59596
139099,Jane,1990-02-25,2005-05-23,47624
155722,Ilham,1998-08-19,2006-06-10,55892
134837,Luqman,1981-09-11,2010-10-05,44083
104321,Imran,1990-12-01,2000-06-11,53293
188016,Arissa,1992-01-28,2020-04-07,57957
128734,Aiman,1992-07-27,2016-05-11,42976
114033,Matthew,1986-04-26,2010-03-12,33738
169147,Aiman,1983-06-19,2022-01-16,53667
172478,Aiman,1984-10-23,2015-02-14,36361
